How did dogs become man's best friend? A groundbreaking discovery reveals that dogs may have been domesticated twice https://t.co/a9fE1FM8aU
How are mountains made? Oxford geologist Mike Searle explores in this @OxfordSparks podcast: https://t.co/qnXX1F06Ep https://t.co/JJ8Ej2uzIH
How have we memorialised #Shakespeare across the ages? Watch the lecture by Emma Smith: https://t.co/yvTski43ZL https://t.co/gqZJuoOrsV
"How is the extinction of large animals over 10,000 years ago still affecting our world today? #WorldEnvironmentDay: https://t.co/fYz5LHnYuC"
What does hip hop have in common with Herodotus? Fascinating lecture on public history by @simon_schama https://t.co/Qrp81jc7QB @TORCHOxford
In #Oxford? Discover some curious objects at the #ShakespearesDead exhibition @bodleianlibs: https://t.co/aPK5HM7ElA https://t.co/HLwee8Zb30
"Congratulations @LeahBroad, one of the @BBCRadio3 &amp; @ahrcpress New Generation Thinkers 2016! https://t.co/eSr3Om6jZR https://t.co/AwKaiIhurb"
Where do domestic dogs come from? A groundbreaking discovery reveals that dogs may have been domesticated twice https://t.co/a9fE1FM8aU
Neuraminidase inhibitors are stockpiled for flu pandemics. What are the benefits &amp; harms? https://t.co/wgRHPkrCp4 https://t.co/NLjGGUrLZA
Scientists discover oldest plant root stem cells https://t.co/zYH2qdYEeC https://t.co/ttq6kYKUKL
Exploding myths about seed dispersal in plants #OxSciBlog https://t.co/jEibvVy2TF https://t.co/6YIDKiUBe9
How is inequality shaping children's lives? Hear from @yloxford #InternationalChildrensDay https://t.co/ZiBWluqjTI https://t.co/zNxH69j4S3
Alice in the asylum: @frankendodo on Wonderland &amp; the real mad tea parties of the Victorians https://t.co/oxIWR0C3D3 https://t.co/aXkdYC6kRV
Do we need love drugs?  Julian Savulescu explores the #ethical questions in @ConversationUK https://t.co/SqrhCoNeZj https://t.co/xYHqMmFSHr
For #InternationalChildrensDay discover the Oxford project researching childhood adversity: https://t.co/aZcbJElkom https://t.co/tDAYYjVu25
Professor Nigel Hitchin of @OxUniMaths awarded Shaw Prize in Mathematical Sciences https://t.co/sPpv1LGVlp https://t.co/Z0PWBrNcps
"Tribute paid to former Oxford University Vice-Chancellor Lord Neill of Bladen, 1926 - 2016.
https://t.co/kSsvIMuJVy"
Interested in applying to Oxford? Visit us at the #OxOpenDays on 29/30 June @OxOutreach: https://t.co/ERgRLE0apZ https://t.co/Rqq0DcHzP4
What is the future of human and machine interactions? @TomChatfield explores in this podcast: https://t.co/kcanhWfB79
Can you read a tea towel as #poetry? Simon Armitage gives a masterclass @engfac: https://t.co/xkzqq3Xmwe #literature
'Remembering not forgetting is the enemy of creative reinvention': Emma Smith on forgetting in the #digital age: https://t.co/rWAhKc2Zdh
How can technology aid our search for knowledge? We hear from #DigitalHumanities scholars: https://t.co/M8l8mYiujp https://t.co/ze1xqixEvk
Fancy designing your own racetrack and autonomous vehicle? Take part in this Oxford-backed @ukroboticsweek contest: https://t.co/k1dovWdpNn
Fancy a bike ride through sunny Oxford? Borrow a bike with @cycle_land #StartedinOxford: https://t.co/jdLZdZOnDu https://t.co/vaNWh5Qk7k
Entering the 'twilight zone': could distant coral reefs give refuge to threatened species? https://t.co/PhvvNZXlZN https://t.co/BojgRDBSip
'Microsculpture' opens today @morethanadodo. Explore the magnificent exhibition online: https://t.co/N2AWwnRb3j https://t.co/g8iBkm0DYP
Genes that increase children's risk of blood infection pneumococcal bacteraemia identified: https://t.co/n71lFoIfnv https://t.co/HsgaOHPyFR
Read about the @HydRegen_Oxford tech making chemical production cleaner and safer #OxSciBlog https://t.co/56yfxP3QQ9 https://t.co/CIzMi4SkCg
"What are children writing about? Refugees, Star Wars, Shakespeare and Tim Peake show @OUPChildrens and #500Words https://t.co/rn361orJkB"
Why are so many galaxies so quiet? The answer may be found in the effects of Red Geysers: https://t.co/7fw5MHeCm4 https://t.co/LAwW1Vf5kH
Discovery of Red Geysers reveals why galaxies become cosmic graveyards: https://t.co/7fw5MGX1uw https://t.co/Zo1rNaMhRO
"Evil love spells have been found on this ancient Egyptian papyri from over 1,700 years ago: https://t.co/vsxM2m2xvp https://t.co/wPsoBbKHlJ"
Ever wondered what a beetle's wing looks like at high magnification? @morethanadodo explore: https://t.co/N2AWwnRb3j https://t.co/iDjwqtZGF1
Spine-tingling reading of #WaltWhitman's rhapsodic poem 'I Sing the Body Electric' by the wonderful Simon Armitage: https://t.co/xkzqq3Xmwe
How helping helps the helper: @JeremyHowick looks at the health benefits in @ConversationUK: https://t.co/ozuKKTjZWE https://t.co/9BuB29Ulxi
How have poets used list-making? Simon Armitage explores. Listen to the full lecture here: https://t.co/fMEZKVESD4 https://t.co/k7W2YSAm8r
Sir Andrew Wiles on accepting Abel Prize: 'These Eureka moments are what a mathematician lives for.'
Crown Prince Hakon of Norway has presented Sir Andrew Wiles with the Abel Prize to an audience of more than 400! https://t.co/FVnCn1KFDk
Abel Committee chair John Rognes: Sir Andrew Wiles' proof of Fermat's Last Theorem an 'unusually daring' project.
"Norwegian Academy president Ole Sejersted opens Abel Prize ceremony, says today is 'a great day for mathematics' https://t.co/KjchJHzKO9"
Crown Prince Hakon of Norway will present the Abel Prize to Sir Andrew Wiles: live stream at https://t.co/nNIpmb4tVJ https://t.co/xPMSndwGYw
Today at 1pm BST Sir Andrew Wiles will receive the Abel Prize in Mathematics: https://t.co/SNuFBffrkv https://t.co/AGlfx7dihZ
How do you ensure the legacy of ancient texts? We hear from the team at @bodleianlibs: https://t.co/YFIB7hCMgX https://t.co/JljTB13nUh
How 'should' we raise children? Jo Boyden @yloxford suggests books to make us question our assumptions @five_books: https://t.co/T87W5k4n0E
.risj_oxford study: UK newspapers' positions on the EU referendum https://t.co/6Y8f7WBZgN https://t.co/29DMXbiY3R
How can we make the internet a better place? Katharine Viner @guardian leads the way: https://t.co/QlxzrnGe5e https://t.co/dw9k9NKyDM
